Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_38_789.jpg;0;0;1;0;99.66922;85.58781;-0.0003731128;56.82548;-1.637577E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_38_848.jpg;0;0;1;0;99.66922;85.58781;0.002706409;56.82548;-1.592269E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_38_906.jpg;0;0;1;0;99.66923;85.58781;0.005514436;56.82548;-1.544025E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_38_969.jpg;0;0;1;0;99.66923;85.5878;0.008017324;56.82549;-1.487267E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_024.jpg;0;0;1;0;99.66923;85.58781;0.01018899;56.82549;-1.413792E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_090.jpg;0;0;1;0;99.66922;85.58781;0.01201147;56.82548;-1.312969E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_144.jpg;0;0;1;0;99.66921;85.58781;0.01347548;56.82548;-1.166643E-05
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_201.jpg;0;0;1;0;99.66921;85.58781;0.01457892;56.82548;-9.866754E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_259.jpg;0;0;1;0;99.66922;85.58781;0.01532617;56.82548;-8.158374E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_326.jpg;0;0;1;0;99.66923;85.58781;0.01572954;56.82548;-6.43165E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_378.jpg;0;0;1;0;99.66923;85.58781;0.01580576;56.82548;-4.719934E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_436.jpg;0;0;1;0;99.66923;85.58781;0.01557736;56.82548;-3.210823E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_505.jpg;0;0;1;0;99.66922;85.58781;0.01507127;56.82548;-1.792591E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_555.jpg;0;0;1;0;99.66921;85.5878;0.01431651;56.82547;-3.376742E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_623.jpg;0;0;1;0;99.6692;85.58781;0.013346;56.82547;9.358993E-07
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_672.jpg;0;0;1;0;99.6692;85.58781;0.01259653;56.82547;1.848245E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_731.jpg;0;0;1;0;99.6692;85.58782;0.0113439;56.82547;2.936098E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_788.jpg;0;0;1;0;99.66921;85.58782;0.009969219;56.82548;4.027077E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_848.jpg;0;0;1;0;99.66923;85.58782;0.008507431;56.82549;4.838954E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_904.jpg;0;0;1;0;99.66924;85.58782;0.00699256;56.82549;5.539732E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_39_965.jpg;0;0;1;0;99.66924;85.58782;0.005458016;56.82549;6.115446E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_022.jpg;0;0;1;0;99.66925;85.58783;0.003934998;56.8255;6.505438E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_082.jpg;0;0;0;0;99.66926;85.58783;0.00245133;56.8255;6.757182E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_139.jpg;0;0;0;0;99.66927;85.58783;0.001032873;56.8255;6.779433E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_200.jpg;0;0;0;0;99.66928;85.58783;-0.0002978538;56.8255;6.487192E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_256.jpg;0;0;0;0;99.66929;85.58784;-0.001521605;56.82551;6.323339E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_323.jpg;0;0;0;0;99.66928;85.58784;-0.002622631;56.8255;5.745566E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_375.jpg;0;0;0;0;99.66927;85.58785;-0.003588709;56.8255;5.221129E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_433.jpg;0;0;0;0;99.66927;85.58786;-0.004153524;56.8255;4.903883E-06
/home/ko/Desktop/IMG/robocam_2017_08_18_14_13_40_491.jpg;0;0;0;0;99.66926;85.58786;-0.004877425;56.82549;4.079708E-06
